Year,Region,Gender,Race/Ethnicity,Age Group,Count,Avg_Months
2020,1-Lubbock,Female,African American,Birth to 5 Years Old,4,6.74193548387097
2020,1-Lubbock,Female,African American,6-12 Years Old,1,71.3870967741935
2020,1-Lubbock,Female,African American,6-12 Years Old,1,11.6129032258065
2020,1-Lubbock,Female,African American,13-17 Years Old,4,50.9435483870968
2020,1-Lubbock,Female,African American,13-17 Years Old,4,32.7258064516129
2020,1-Lubbock,Female,African American,13-17 Years Old,2,45.2903225806452
2020,1-Lubbock,Female,African American,13-17 Years Old,1,7.03225806451613
2020,1-Lubbock,Female,African American,13-17 Years Old,2,44.9193548387097
2020,1-Lubbock,Female,African American,Birth to 5 Years Old,7,11.7741935483871
2020,1-Lubbock,Female,African American,Birth to 5 Years Old,1,2.19354838709677
2020,1-Lubbock,Female,African American,Birth to 5 Years Old,1,12.3870967741935
2020,1-Lubbock,Female,African American,Birth to 5 Years Old,1,5.19354838709677
2020,1-Lubbock,Female,African American,6-12 Years Old,5,8.67741935483871
2020,1-Lubbock,Female,African American,6-12 Years Old,1,11.6129032258065
2020,1-Lubbock,Female,African American,6-12 Years Old,1,10.6774193548387
2020,1-Lubbock,Female,African American,6-12 Years Old,1,22.258064516129
2020,1-Lubbock,Female,Anglo,Birth to 5 Years Old,1,3.51612903225806
2020,1-Lubbock,Female,Anglo,Birth to 5 Years Old,3,4.25806451612903
2020,1-Lubbock,Female,Anglo,6-12 Years Old,2,22.4838709677419
2020,1-Lubbock,Female,Anglo,6-12 Years Old,2,10.5967741935484
2020,1-Lubbock,Female,Anglo,6-12 Years Old,5,19.3354838709677
2020,1-Lubbock,Female,Anglo,13-17 Years Old,2,9.91935483870968
2020,1-Lubbock,Female,Anglo,13-17 Years Old,2,27.5967741935484
2020,1-Lubbock,Female,Anglo,13-17 Years Old,4,8.08870967741935
2020,1-Lubbock,Female,Anglo,13-17 Years Old,4,33.7177419354839
2020,1-Lubbock,Female,Anglo,13-17 Years Old,5,60.0838709677419
2020,1-Lubbock,Female,Anglo,Birth to 5 Years Old,2,15.5483870967742
2020,1-Lubbock,Female,Anglo,Birth to 5 Years Old,2,8
2020,1-Lubbock,Female,Anglo,Birth to 5 Years Old,4,4.75806451612903
2020,1-Lubbock,Female,Anglo,Birth to 5 Years Old,5,4.00645161290323
2020,1-Lubbock,Female,Anglo,6-12 Years Old,4,4.2741935483871
2020,1-Lubbock,Female,Anglo,6-12 Years Old,4,5.79032258064516
2020,1-Lubbock,Female,Anglo,6-12 Years Old,2,1.87096774193548
2020,1-Lubbock,Female,Anglo,6-12 Years Old,3,14.258064516129
2020,1-Lubbock,Female,Hispanic,Birth to 5 Years Old,1,0.580645161290323
2020,1-Lubbock,Female,Hispanic,Birth to 5 Years Old,10,2.72258064516129
2020,1-Lubbock,Female,Hispanic,6-12 Years Old,8,12.1129032258065
2020,1-Lubbock,Female,Hispanic,6-12 Years Old,5,33.0645161290323
2020,1-Lubbock,Female,Hispanic,6-12 Years Old,4,11.6774193548387
2020,1-Lubbock,Female,Hispanic,13-17 Years Old,8,40.258064516129
2020,1-Lubbock,Female,Hispanic,13-17 Years Old,7,18.0322580645161
2020,1-Lubbock,Female,Hispanic,13-17 Years Old,10,13.1161290322581
2020,1-Lubbock,Female,Hispanic,13-17 Years Old,9,15.5017921146953
2020,1-Lubbock,Female,Hispanic,13-17 Years Old,9,41.2043010752688
2020,1-Lubbock,Female,Hispanic,Birth to 5 Years Old,12,6.45967741935484
2020,1-Lubbock,Female,Hispanic,Birth to 5 Years Old,4,10.0806451612903
2020,1-Lubbock,Female,Hispanic,Birth to 5 Years Old,5,3.38709677419355
2020,1-Lubbock,Female,Hispanic,Birth to 5 Years Old,4,7.36290322580645
2020,1-Lubbock,Female,Hispanic,6-12 Years Old,5,13.5483870967742
2020,1-Lubbock,Female,Hispanic,6-12 Years Old,4,14.25
2020,1-Lubbock,Female,Hispanic,6-12 Years Old,8,12.0846774193548
2020,1-Lubbock,Female,Hispanic,6-12 Years Old,4,11.7903225806452
2020,1-Lubbock,Female,Native American,6-12 Years Old,1,31.0645161290323
2020,1-Lubbock,Female,Other,Birth to 5 Years Old,1,4
2020,1-Lubbock,Female,Other,6-12 Years Old,2,4.12903225806452
2020,1-Lubbock,Female,Other,13-17 Years Old,1,6.12903225806452
2020,1-Lubbock,Female,Other,13-17 Years Old,1,27.9354838709677
2020,1-Lubbock,Female,Other,13-17 Years Old,1,23.1935483870968
2020,1-Lubbock,Female,Other,13-17 Years Old,1,28.8709677419355
2020,1-Lubbock,Female,Other,Birth to 5 Years Old,1,12.7096774193548
2020,1-Lubbock,Female,Other,Birth to 5 Years Old,1,2.64516129032258
2020,1-Lubbock,Female,Other,Birth to 5 Years Old,1,2.64516129032258
2020,1-Lubbock,Female,Other,6-12 Years Old,2,15.2096774193548
2020,1-Lubbock,Female,Other,6-12 Years Old,1,19.0322580645161
2020,1-Lubbock,Female,Unknown,Birth to 5 Years Old,1,3.16129032258065
2020,1-Lubbock,Female,Unknown,Birth to 5 Years Old,1,0.870967741935484
2020,1-Lubbock,Female,Unknown,Birth to 5 Years Old,2,4.85483870967742
2020,1-Lubbock,Female,Unknown,6-12 Years Old,1,21.8064516129032
2020,1-Lubbock,Male,African American,Birth to 5 Years Old,1,1.93548387096774
2020,1-Lubbock,Male,African American,6-12 Years Old,1,2.19354838709677
2020,1-Lubbock,Male,African American,6-12 Years Old,2,43.3709677419355
2020,1-Lubbock,Male,African American,6-12 Years Old,1,68.4193548387097
2020,1-Lubbock,Male,African American,13-17 Years Old,2,39.0161290322581
2020,1-Lubbock,Male,African American,13-17 Years Old,2,66.5483870967742
2020,1-Lubbock,Male,African American,13-17 Years Old,3,26.6989247311828
2020,1-Lubbock,Male,African American,13-17 Years Old,1,157.258064516129
2020,1-Lubbock,Male,African American,13-17 Years Old,4,72.1854838709677
2020,1-Lubbock,Male,African American,Birth to 5 Years Old,1,4.32258064516129
2020,1-Lubbock,Male,African American,Birth to 5 Years Old,2,5.40322580645161
2020,1-Lubbock,Male,African American,Birth to 5 Years Old,1,11.3548387096774
2020,1-Lubbock,Male,African American,Birth to 5 Years Old,2,16.9838709677419
2020,1-Lubbock,Male,African American,6-12 Years Old,1,29.9677419354839
2020,1-Lubbock,Male,African American,6-12 Years Old,1,37.6129032258065
2020,1-Lubbock,Male,African American,6-12 Years Old,2,20.8064516129032
2020,1-Lubbock,Male,Anglo,Birth to 5 Years Old,2,1.62903225806452
2020,1-Lubbock,Male,Anglo,Birth to 5 Years Old,5,5.23225806451613
2020,1-Lubbock,Male,Anglo,6-12 Years Old,2,5.82258064516129
2020,1-Lubbock,Male,Anglo,6-12 Years Old,6,12.7096774193548
2020,1-Lubbock,Male,Anglo,6-12 Years Old,5,26.1096774193548
2020,1-Lubbock,Male,Anglo,13-17 Years Old,4,18.8951612903226
2020,1-Lubbock,Male,Anglo,13-17 Years Old,4,32.3548387096774
2020,1-Lubbock,Male,Anglo,13-17 Years Old,10,37.0193548387097
2020,1-Lubbock,Male,Anglo,13-17 Years Old,3,28.8387096774194
2020,1-Lubbock,Male,Anglo,13-17 Years Old,1,114.870967741935
2020,1-Lubbock,Male,Anglo,Birth to 5 Years Old,4,9.75806451612903
2020,1-Lubbock,Male,Anglo,Birth to 5 Years Old,4,10.7016129032258
2020,1-Lubbock,Male,Anglo,Birth to 5 Years Old,4,10.7661290322581
2020,1-Lubbock,Male,Anglo,Birth to 5 Years Old,2,14.6935483870968
2020,1-Lubbock,Male,Anglo,6-12 Years Old,5,10.5096774193548
2020,1-Lubbock,Male,Anglo,6-12 Years Old,2,3.45161290322581
2020,1-Lubbock,Male,Anglo,6-12 Years Old,1,28.3870967741935
2020,1-Lubbock,Male,Anglo,6-12 Years Old,7,24.1797235023041
2020,1-Lubbock,Male,Hispanic,Birth to 5 Years Old,1,1.67741935483871
2020,1-Lubbock,Male,Hispanic,Birth to 5 Years Old,5,2.96774193548387
2020,1-Lubbock,Male,Hispanic,6-12 Years Old,6,12.4354838709677
2020,1-Lubbock,Male,Hispanic,6-12 Years Old,11,15.5513196480938
2020,1-Lubbock,Male,Hispanic,6-12 Years Old,12,13.9704301075269
2020,1-Lubbock,Male,Hispanic,13-17 Years Old,9,30.8602150537634
2020,1-Lubbock,Male,Hispanic,13-17 Years Old,10,20.5193548387097
2020,1-Lubbock,Male,Hispanic,13-17 Years Old,12,25.1075268817204
2020,1-Lubbock,Male,Hispanic,13-17 Years Old,7,50.889400921659
2020,1-Lubbock,Male,Hispanic,13-17 Years Old,2,31.0483870967742
2020,1-Lubbock,Male,Hispanic,Birth to 5 Years Old,7,12.2488479262673
2020,1-Lubbock,Male,Hispanic,Birth to 5 Years Old,6,8.5752688172043
2020,1-Lubbock,Male,Hispanic,Birth to 5 Years Old,5,14.0903225806452
2020,1-Lubbock,Male,Hispanic,Birth to 5 Years Old,4,5.93548387096774
2020,1-Lubbock,Male,Hispanic,6-12 Years Old,6,10.7043010752688
2020,1-Lubbock,Male,Hispanic,6-12 Years Old,7,11.0552995391705
2020,1-Lubbock,Male,Hispanic,6-12 Years Old,3,16.0430107526882
2020,1-Lubbock,Male,Hispanic,6-12 Years Old,6,20.2634408602151
2020,1-Lubbock,Male,Native American,6-12 Years Old,1,31.0645161290323
2020,1-Lubbock,Male,Other,Birth to 5 Years Old,1,2.25806451612903
2020,1-Lubbock,Male,Other,6-12 Years Old,1,21.4838709677419
2020,1-Lubbock,Male,Other,13-17 Years Old,1,6.12903225806452
2020,1-Lubbock,Male,Other,13-17 Years Old,1,20.5483870967742
2020,1-Lubbock,Male,Other,Birth to 5 Years Old,1,2.64516129032258
2020,1-Lubbock,Male,Other,Birth to 5 Years Old,1,1.35483870967742
2020,1-Lubbock,Male,Other,6-12 Years Old,1,2.90322580645161
2020,1-Lubbock,Male,Other,6-12 Years Old,1,6.12903225806452
2020,1-Lubbock,Male,Unknown,6-12 Years Old,2,16.2258064516129
2020,1-Lubbock,Male,Unknown,Birth to 5 Years Old,2,3.35483870967742
2020,2-Abilene,Female,African American,Birth to 5 Years Old,1,3.41935483870968
2020,2-Abilene,Female,African American,6-12 Years Old,1,24
2020,2-Abilene,Female,African American,13-17 Years Old,2,15.9838709677419
2020,2-Abilene,Female,African American,13-17 Years Old,1,59.8709677419355
2020,2-Abilene,Female,African American,13-17 Years Old,1,91
2020,2-Abilene,Female,African American,13-17 Years Old,1,24
2020,2-Abilene,Female,African American,Birth to 5 Years Old,2,7.48387096774194
2020,2-Abilene,Female,African American,Birth to 5 Years Old,3,3.95698924731183
2020,2-Abilene,Female,African American,Birth to 5 Years Old,3,5.58064516129032
2020,2-Abilene,Female,African American,6-12 Years Old,1,9.74193548387097
2020,2-Abilene,Female,African American,6-12 Years Old,1,14.4516129032258
2020,2-Abilene,Female,Anglo,Birth to 5 Years Old,10,4.84516129032258
2020,2-Abilene,Female,Anglo,6-12 Years Old,1,11.6129032258065
2020,2-Abilene,Female,Anglo,6-12 Years Old,1,14.4193548387097
2020,2-Abilene,Female,Anglo,6-12 Years Old,1,7.03225806451613
2020,2-Abilene,Female,Anglo,13-17 Years Old,3,39.258064516129
2020,2-Abilene,Female,Anglo,13-17 Years Old,4,44.0161290322581
2020,2-Abilene,Female,Anglo,13-17 Years Old,6,13.3602150537634
2020,2-Abilene,Female,Anglo,13-17 Years Old,4,67.0887096774194
2020,2-Abilene,Female,Anglo,13-17 Years Old,2,27.258064516129
2020,2-Abilene,Female,Anglo,Birth to 5 Years Old,4,6.25806451612903
2020,2-Abilene,Female,Anglo,Birth to 5 Years Old,1,15.2903225806452
2020,2-Abilene,Female,Anglo,Birth to 5 Years Old,2,11.9354838709677
2020,2-Abilene,Female,Anglo,Birth to 5 Years Old,3,14.3333333333333
2020,2-Abilene,Female,Anglo,6-12 Years Old,3,10.7849462365591
2020,2-Abilene,Female,Anglo,6-12 Years Old,3,7.40860215053763
2020,2-Abilene,Female,Anglo,6-12 Years Old,5,8.09677419354839
2020,2-Abilene,Female,Anglo,6-12 Years Old,6,17.6075268817204
2020,2-Abilene,Female,Hispanic,Birth to 5 Years Old,1,3.74193548387097
2020,2-Abilene,Female,Hispanic,Birth to 5 Years Old,2,6.35483870967742
2020,2-Abilene,Female,Hispanic,6-12 Years Old,1,0.354838709677419
2020,2-Abilene,Female,Hispanic,6-12 Years Old,2,45.2258064516129
2020,2-Abilene,Female,Hispanic,6-12 Years Old,3,9.55913978494624
2020,2-Abilene,Female,Hispanic,13-17 Years Old,4,9.64516129032258
2020,2-Abilene,Female,Hispanic,13-17 Years Old,4,13.3709677419355
2020,2-Abilene,Female,Hispanic,13-17 Years Old,2,15.3387096774194
2020,2-Abilene,Female,Hispanic,13-17 Years Old,3,9.9247311827957
2020,2-Abilene,Female,Hispanic,13-17 Years Old,3,24.8924731182796
2020,2-Abilene,Female,Hispanic,Birth to 5 Years Old,2,24.1935483870968
2020,2-Abilene,Female,Hispanic,Birth to 5 Years Old,4,14
2020,2-Abilene,Female,Hispanic,Birth to 5 Years Old,1,5.83870967741935
2020,2-Abilene,Female,Hispanic,Birth to 5 Years Old,1,3.87096774193548
2020,2-Abilene,Female,Hispanic,6-12 Years Old,1,5.83870967741935
2020,2-Abilene,Female,Hispanic,6-12 Years Old,1,6.64516129032258
2020,2-Abilene,Female,Hispanic,6-12 Years Old,4,7.04838709677419
2020,2-Abilene,Female,Other,6-12 Years Old,1,13.5161290322581
2020,2-Abilene,Female,Other,6-12 Years Old,1,2.96774193548387
2020,2-Abilene,Female,Other,13-17 Years Old,1,30.9354838709677
2020,2-Abilene,Female,Other,13-17 Years Old,1,17.8709677419355
2020,2-Abilene,Female,Other,13-17 Years Old,1,12.8064516129032
2020,2-Abilene,Female,Other,Birth to 5 Years Old,2,8.75806451612903
2020,2-Abilene,Female,Other,Birth to 5 Years Old,1,5.87096774193548
2020,2-Abilene,Female,Other,Birth to 5 Years Old,1,9.80645161290323
2020,2-Abilene,Female,Other,6-12 Years Old,1,13.5161290322581
2020,2-Abilene,Female,Other,6-12 Years Old,1,13.5161290322581
2020,2-Abilene,Female,Other,6-12 Years Old,1,22.9354838709677
2020,2-Abilene,Male,African American,6-12 Years Old,1,14.0967741935484
2020,2-Abilene,Male,African American,13-17 Years Old,1,30.258064516129
2020,2-Abilene,Male,African American,13-17 Years Old,1,17.741935483871
2020,2-Abilene,Male,African American,Birth to 5 Years Old,2,8.7741935483871
2020,2-Abilene,Male,African American,Birth to 5 Years Old,2,12.2096774193548
2020,2-Abilene,Male,African American,Birth to 5 Years Old,2,18.0967741935484
2020,2-Abilene,Male,African American,6-12 Years Old,1,30.258064516129
2020,2-Abilene,Male,African American,6-12 Years Old,1,18
2020,2-Abilene,Male,African American,6-12 Years Old,1,5.93548387096774
2020,2-Abilene,Male,Anglo,Birth to 5 Years Old,5,4.50967741935484
2020,2-Abilene,Male,Anglo,6-12 Years Old,6,11.1774193548387
2020,2-Abilene,Male,Anglo,6-12 Years Old,1,4.29032258064516
2020,2-Abilene,Male,Anglo,6-12 Years Old,2,16.258064516129
2020,2-Abilene,Male,Anglo,13-17 Years Old,3,35.505376344086
2020,2-Abilene,Male,Anglo,13-17 Years Old,2,43.6774193548387
2020,2-Abilene,Male,Anglo,13-17 Years Old,4,42.5887096774194
2020,2-Abilene,Male,Anglo,13-17 Years Old,4,43.0725806451613
2020,2-Abilene,Male,Anglo,13-17 Years Old,2,20.2096774193548
2020,2-Abilene,Male,Anglo,Birth to 5 Years Old,8,7.18145161290323
2020,2-Abilene,Male,Anglo,Birth to 5 Years Old,4,8.58064516129032
2020,2-Abilene,Male,Anglo,Birth to 5 Years Old,1,16.1612903225806
2020,2-Abilene,Male,Anglo,6-12 Years Old,1,2.41935483870968
2020,2-Abilene,Male,Anglo,6-12 Years Old,3,16.5913978494624
2020,2-Abilene,Male,Anglo,6-12 Years Old,3,15.0967741935484
2020,2-Abilene,Male,Hispanic,Birth to 5 Years Old,7,5.53917050691244
2020,2-Abilene,Male,Hispanic,6-12 Years Old,3,10.6559139784946
2020,2-Abilene,Male,Hispanic,6-12 Years Old,1,14.8387096774194
2020,2-Abilene,Male,Hispanic,6-12 Years Old,3,29.2903225806452
2020,2-Abilene,Male,Hispanic,13-17 Years Old,2,70.9677419354839
2020,2-Abilene,Male,Hispanic,13-17 Years Old,4,13.5725806451613
2020,2-Abilene,Male,Hispanic,13-17 Years Old,3,60.8279569892473
2020,2-Abilene,Male,Hispanic,13-17 Years Old,6,23.4032258064516
2020,2-Abilene,Male,Hispanic,13-17 Years Old,2,52.4838709677419
2020,2-Abilene,Male,Hispanic,Birth to 5 Years Old,6,8.39784946236559
2020,2-Abilene,Male,Hispanic,Birth to 5 Years Old,2,8.30645161290323
2020,2-Abilene,Male,Hispanic,Birth to 5 Years Old,4,13.6935483870968
2020,2-Abilene,Male,Hispanic,6-12 Years Old,2,10.3709677419355
2020,2-Abilene,Male,Hispanic,6-12 Years Old,3,7.26881720430108
2020,2-Abilene,Male,Hispanic,6-12 Years Old,1,5.90322580645161
2020,2-Abilene,Male,Hispanic,6-12 Years Old,1,15.2903225806452
2020,2-Abilene,Male,Other,Birth to 5 Years Old,1,3.80645161290323
2020,2-Abilene,Male,Other,6-12 Years Old,2,18.9354838709677
2020,2-Abilene,Male,Other,6-12 Years Old,1,48
2020,2-Abilene,Male,Other,13-17 Years Old,2,21.3387096774194
2020,2-Abilene,Male,Other,13-17 Years Old,1,17.8709677419355
2020,2-Abilene,Male,Other,13-17 Years Old,1,15.9677419354839
2020,2-Abilene,Male,Other,Birth to 5 Years Old,2,7.96774193548387
2020,2-Abilene,Male,Other,Birth to 5 Years Old,1,5.45161290322581
2020,2-Abilene,Male,Other,6-12 Years Old,1,26.4193548387097
2020,2-Abilene,Male,Unknown,13-17 Years Old,1,14.9032258064516
2020,2-Abilene,Male,Unknown,Birth to 5 Years Old,1,9.7741935483871
2020,3-Arlington,Female,African American,Birth to 5 Years Old,2,1.66129032258065
2020,3-Arlington,Female,African American,Birth to 5 Years Old,20,6.3758064516129
2020,3-Arlington,Female,African American,6-12 Years Old,4,9.87096774193548
2020,3-Arlington,Female,African American,6-12 Years Old,9,24.0537634408602
2020,3-Arlington,Female,African American,6-12 Years Old,9,32.4193548387097
2020,3-Arlington,Female,African American,13-17 Years Old,10,18.3322580645161
2020,3-Arlington,Female,African American,13-17 Years Old,8,33.258064516129
2020,3-Arlington,Female,African American,13-17 Years Old,11,22.4692082111437
2020,3-Arlington,Female,African American,13-17 Years Old,9,41.6845878136201
2020,3-Arlington,Female,African American,13-17 Years Old,13,37.5012406947891
2020,3-Arlington,Female,African American,Birth to 5 Years Old,11,12.7595307917889
2020,3-Arlington,Female,African American,Birth to 5 Years Old,3,8.45161290322581
2020,3-Arlington,Female,African American,Birth to 5 Years Old,9,15.7777777777778
2020,3-Arlington,Female,African American,Birth to 5 Years Old,4,19.2338709677419
2020,3-Arlington,Female,African American,6-12 Years Old,9,26.4408602150538
2020,3-Arlington,Female,African American,6-12 Years Old,9,16.5161290322581
2020,3-Arlington,Female,African American,6-12 Years Old,10,18.3612903225806
2020,3-Arlington,Female,African American,6-12 Years Old,2,6.91935483870968
2020,3-Arlington,Female,Anglo,Birth to 5 Years Old,5,1.25806451612903
2020,3-Arlington,Female,Anglo,Birth to 5 Years Old,28,4.86751152073733
2020,3-Arlington,Female,Anglo,6-12 Years Old,2,30.0645161290323
2020,3-Arlington,Female,Anglo,6-12 Years Old,5,22.3032258064516
2020,3-Arlington,Female,Anglo,6-12 Years Old,5,9.54193548387097
2020,3-Arlington,Female,Anglo,13-17 Years Old,9,20.0430107526882
2020,3-Arlington,Female,Anglo,13-17 Years Old,11,27.8709677419355
2020,3-Arlington,Female,Anglo,13-17 Years Old,11,39.2873900293255
2020,3-Arlington,Female,Anglo,13-17 Years Old,12,35.5322580645161
2020,3-Arlington,Female,Anglo,13-17 Years Old,8,26.2741935483871
2020,3-Arlington,Female,Anglo,Birth to 5 Years Old,12,8.66666666666667
2020,3-Arlington,Female,Anglo,Birth to 5 Years Old,8,7.47983870967742
2020,3-Arlington,Female,Anglo,Birth to 5 Years Old,2,11.9838709677419
2020,3-Arlington,Female,Anglo,Birth to 5 Years Old,9,14.1756272401434
2020,3-Arlington,Female,Anglo,6-12 Years Old,8,15.4838709677419
2020,3-Arlington,Female,Anglo,6-12 Years Old,10,10.6
2020,3-Arlington,Female,Anglo,6-12 Years Old,6,8.91935483870968
2020,3-Arlington,Female,Anglo,6-12 Years Old,5,15.9032258064516
2020,3-Arlington,Female,Asian,Birth to 5 Years Old,1,3.96774193548387
2020,3-Arlington,Female,Hispanic,Birth to 5 Years Old,2,3.7258064516129
2020,3-Arlington,Female,Hispanic,Birth to 5 Years Old,19,5.88455008488964
2020,3-Arlington,Female,Hispanic,6-12 Years Old,7,9.6036866359447
2020,3-Arlington,Female,Hispanic,6-12 Years Old,6,25.9032258064516
2020,3-Arlington,Female,Hispanic,6-12 Years Old,4,25.3629032258065
2020,3-Arlington,Female,Hispanic,13-17 Years Old,5,21.1612903225806
2020,3-Arlington,Female,Hispanic,13-17 Years Old,3,42.3440860215054
2020,3-Arlington,Female,Hispanic,13-17 Years Old,6,34.9569892473118
2020,3-Arlington,Female,Hispanic,13-17 Years Old,13,25.2183622828784
2020,3-Arlington,Female,Hispanic,13-17 Years Old,6,41.6290322580645
2020,3-Arlington,Female,Hispanic,Birth to 5 Years Old,8,10.8145161290323
2020,3-Arlington,Female,Hispanic,Birth to 5 Years Old,11,13.3988269794721
2020,3-Arlington,Female,Hispanic,Birth to 5 Years Old,5,9.13548387096774
2020,3-Arlington,Female,Hispanic,Birth to 5 Years Old,5,4.65161290322581
2020,3-Arlington,Female,Hispanic,6-12 Years Old,5,16.5870967741935
2020,3-Arlington,Female,Hispanic,6-12 Years Old,6,10.8924731182796
2020,3-Arlington,Female,Hispanic,6-12 Years Old,2,9.04838709677419
2020,3-Arlington,Female,Hispanic,6-12 Years Old,4,20.25
2020,3-Arlington,Female,Native American,Birth to 5 Years Old,1,0.580645161290323
2020,3-Arlington,Female,Other,Birth to 5 Years Old,4,3.13709677419355
2020,3-Arlington,Female,Other,6-12 Years Old,1,10.3225806451613
2020,3-Arlington,Female,Other,6-12 Years Old,2,20.0322580645161
2020,3-Arlington,Female,Other,6-12 Years Old,1,18.8064516129032
2020,3-Arlington,Female,Other,13-17 Years Old,1,11.2258064516129
2020,3-Arlington,Female,Other,13-17 Years Old,1,22.2903225806452
2020,3-Arlington,Female,Other,13-17 Years Old,1,6.61290322580645
2020,3-Arlington,Female,Other,13-17 Years Old,3,45.0215053763441
2020,3-Arlington,Female,Other,Birth to 5 Years Old,2,13.1774193548387
2020,3-Arlington,Female,Other,Birth to 5 Years Old,2,7.96774193548387
2020,3-Arlington,Female,Other,Birth to 5 Years Old,3,8.36559139784946
2020,3-Arlington,Female,Other,Birth to 5 Years Old,3,6.90322580645161
2020,3-Arlington,Female,Other,6-12 Years Old,2,21.4677419354839
2020,3-Arlington,Female,Other,6-12 Years Old,4,19.5
2020,3-Arlington,Female,Other,6-12 Years Old,5,14.7741935483871
2020,3-Arlington,Female,Unknown,Birth to 5 Years Old,1,0.612903225806452
2020,3-Arlington,Female,Unknown,13-17 Years Old,1,10.0967741935484
2020,3-Arlington,Female,Unknown,13-17 Years Old,1,28
2020,3-Arlington,Female,Unknown,Birth to 5 Years Old,1,11.7096774193548
2020,3-Arlington,Female,Unknown,6-12 Years Old,1,6.16129032258065
2020,3-Arlington,Female,Unknown,6-12 Years Old,1,6.16129032258065
2020,3-Arlington,Male,African American,Birth to 5 Years Old,3,1.74193548387097
2020,3-Arlington,Male,African American,Birth to 5 Years Old,22,7.58064516129032
2020,3-Arlington,Male,African American,6-12 Years Old,8,15.4435483870968
2020,3-Arlington,Male,African American,6-12 Years Old,12,49.7177419354839
2020,3-Arlington,Male,African American,6-12 Years Old,12,39.2150537634409
2020,3-Arlington,Male,African American,13-17 Years Old,14,35.4308755760369
2020,3-Arlington,Male,African American,13-17 Years Old,15,37.8322580645161
2020,3-Arlington,Male,African American,13-17 Years Old,15,45.9935483870968
2020,3-Arlington,Male,African American,13-17 Years Old,11,30.3431085043988
2020,3-Arlington,Male,African American,13-17 Years Old,9,39.5770609318996
2020,3-Arlington,Male,African American,Birth to 5 Years Old,9,8.55555555555556
2020,3-Arlington,Male,African American,Birth to 5 Years Old,14,13.6751152073733
2020,3-Arlington,Male,African American,Birth to 5 Years Old,13,17.9057071960298
2020,3-Arlington,Male,African American,Birth to 5 Years Old,9,15.0681003584229
2020,3-Arlington,Male,African American,6-12 Years Old,17,18.3055028462998
2020,3-Arlington,Male,African American,6-12 Years Old,14,17.3087557603687
2020,3-Arlington,Male,African American,6-12 Years Old,11,16.7624633431085
2020,3-Arlington,Male,African American,6-12 Years Old,10,39.3677419354839
2020,3-Arlington,Male,Anglo,Birth to 5 Years Old,2,0.758064516129032
2020,3-Arlington,Male,Anglo,Birth to 5 Years Old,29,3.90989988876529
2020,3-Arlington,Male,Anglo,6-12 Years Old,6,19.0376344086022
2020,3-Arlington,Male,Anglo,6-12 Years Old,5,44.1935483870968
2020,3-Arlington,Male,Anglo,6-12 Years Old,7,36.5668202764977
2020,3-Arlington,Male,Anglo,13-17 Years Old,13,30.0918114143921
2020,3-Arlington,Male,Anglo,13-17 Years Old,13,35.9081885856079
2020,3-Arlington,Male,Anglo,13-17 Years Old,5,39.458064516129
2020,3-Arlington,Male,Anglo,13-17 Years Old,14,50.2004608294931
2020,3-Arlington,Male,Anglo,13-17 Years Old,14,44.9470046082949
2020,3-Arlington,Male,Anglo,Birth to 5 Years Old,10,11.541935483871
2020,3-Arlington,Male,Anglo,Birth to 5 Years Old,4,8.90322580645161
2020,3-Arlington,Male,Anglo,Birth to 5 Years Old,8,8.76612903225806
2020,3-Arlington,Male,Anglo,Birth to 5 Years Old,10,9.45483870967742
2020,3-Arlington,Male,Anglo,6-12 Years Old,3,3.04301075268817
2020,3-Arlington,Male,Anglo,6-12 Years Old,6,6.55376344086022
2020,3-Arlington,Male,Anglo,6-12 Years Old,6,10.9301075268817
2020,3-Arlington,Male,Anglo,6-12 Years Old,2,11.1774193548387
2020,3-Arlington,Male,Asian,Birth to 5 Years Old,1,2.96774193548387
2020,3-Arlington,Male,Asian,13-17 Years Old,1,128.677419354839
2020,3-Arlington,Male,Asian,Birth to 5 Years Old,1,3.96774193548387
2020,3-Arlington,Male,Asian,Birth to 5 Years Old,1,3.96774193548387
2020,3-Arlington,Male,Hispanic,Birth to 5 Years Old,1,2.93548387096774
2020,3-Arlington,Male,Hispanic,Birth to 5 Years Old,26,5.37593052109181
2020,3-Arlington,Male,Hispanic,6-12 Years Old,4,16.9435483870968
2020,3-Arlington,Male,Hispanic,6-12 Years Old,7,8.84331797235023
2020,3-Arlington,Male,Hispanic,6-12 Years Old,6,31.2311827956989
2020,3-Arlington,Male,Hispanic,13-17 Years Old,9,19.2795698924731
2020,3-Arlington,Male,Hispanic,13-17 Years Old,13,29.5186104218362
2020,3-Arlington,Male,Hispanic,13-17 Years Old,6,57.0215053763441
2020,3-Arlington,Male,Hispanic,13-17 Years Old,4,42.8387096774194
2020,3-Arlington,Male,Hispanic,13-17 Years Old,3,35.0752688172043
2020,3-Arlington,Male,Hispanic,Birth to 5 Years Old,17,9.25426944971537
2020,3-Arlington,Male,Hispanic,Birth to 5 Years Old,12,14.8629032258065
2020,3-Arlington,Male,Hispanic,Birth to 5 Years Old,4,5.70967741935484
2020,3-Arlington,Male,Hispanic,Birth to 5 Years Old,4,7.20967741935484
2020,3-Arlington,Male,Hispanic,6-12 Years Old,2,8.25806451612903
2020,3-Arlington,Male,Hispanic,6-12 Years Old,12,19.252688172043
